"Tick","Id","GroupId","SurvivalLevel","Utility"
307.0,5,5,193.72928465642136,124.52928465641962
307.0,2,2,69.20000000000175,0.0
307.0,0,0,97.20000000000016,2.6696216827253747
307.0,9,9,158.9583486789016,89.75834867889981
307.0,4,4,172.82526132637872,103.62526132637697
308.0,7,7,69.10000000000176,0.0
308.0,1,1,69.10000000000176,0.0
308.0,6,6,144.4385691139637,75.33856911396194
308.0,8,8,69.10000000000176,0.0
308.0,3,3,106.05874413399812,36.95874413399636
308.0,5,5,193.62928465642136,124.52928465641962
308.0,2,2,69.10000000000176,0.0
308.0,0,0,97.10000000000016,2.6696216827253747
308.0,9,9,158.8583486789016,89.75834867889981
308.0,4,4,172.72526132637873,103.62526132637697
309.0,7,7,69.00000000000176,0.0
309.0,1,1,69.00000000000176,0.0
309.0,6,6,144.3385691139637,75.33856911396194
309.0,8,8,69.00000000000176,0.0
309.0,3,3,105.95874413399812,36.95874413399636
309.0,5,5,193.52928465642137,124.52928465641962
309.0,2,2,69.00000000000176,0.0
309.0,0,0,97.00000000000017,2.6696216827253747
309.0,9,9,158.7583486789016,89.75834867889981
309.0,4,4,172.62526132637873,103.62526132637697
310.0,7,7,68.90000000000177,0.0
310.0,1,1,68.90000000000177,0.0
310.0,6,6,144.2385691139637,75.33856911396194
310.0,8,8,68.90000000000177,0.0
310.0,3,3,105.85874413399813,36.95874413399636
310.0,5,5,193.42928465642137,124.52928465641962
310.0,2,2,68.90000000000177,0.0
310.0,0,0,96.90000000000018,2.6696216827253747
310.0,9,9,158.6583486789016,89.75834867889981
310.0,4,4,172.52526132637874,103.62526132637697
311.0,7,7,68.80000000000177,0.0
311.0,1,1,68.80000000000177,0.0
311.0,6,6,144.1385691139637,75.33856911396194
311.0,8,8,68.80000000000177,0.0
311.0,3,3,105.75874413399814,36.95874413399636
311.0,5,5,193.32928465642138,124.52928465641962
311.0,2,2,68.80000000000177,0.0
311.0,0,0,96.80000000000018,2.6696216827253747
311.0,9,9,158.5583486789016,89.75834867889981
311.0,4,4,172.42526132637875,103.62526132637697
312.0,7,7,68.70000000000178,0.0
312.0,1,1,68.70000000000178,0.0
312.0,6,6,144.03856911396372,75.33856911396194
312.0,8,8,68.70000000000178,0.0
312.0,3,3,105.65874413399814,36.95874413399636
312.0,5,5,193.22928465642138,124.52928465641962
312.0,2,2,68.70000000000178,0.0
312.0,0,0,96.70000000000019,2.6696216827253747
312.0,9,9,158.45834867890161,89.75834867889981
312.0,4,4,172.32526132637875,103.62526132637697
313.0,7,7,68.60000000000178,0.0
313.0,1,1,68.60000000000178,0.0
313.0,6,6,143.93856911396372,75.33856911396194
313.0,8,8,68.60000000000178,0.0
313.0,3,3,105.55874413399815,36.95874413399636
313.0,5,5,193.1292846564214,124.52928465641962
313.0,2,2,68.60000000000178,0.0
313.0,0,0,96.6000000000002,2.6696216827253747
313.0,9,9,158.35834867890162,89.75834867889981
313.0,4,4,172.22526132637876,103.62526132637697
314.0,7,7,68.50000000000179,0.0
314.0,1,1,68.50000000000179,0.0
314.0,6,6,143.83856911396373,75.33856911396194
314.0,8,8,68.50000000000179,0.0
314.0,3,3,105.45874413399815,36.95874413399636
314.0,5,5,193.0292846564214,124.52928465641962
314.0,2,2,68.50000000000179,0.0
314.0,0,0,96.5000000000002,2.6696216827253747
314.0,9,9,158.25834867890163,89.75834867889981
314.0,4,4,172.12526132637876,103.62526132637697
315.0,7,7,68.4000000000018,0.0
315.0,1,1,68.4000000000018,0.0
315.0,6,6,143.73856911396373,75.33856911396194
315.0,8,8,68.4000000000018,0.0
315.0,3,3,105.35874413399816,36.95874413399636
315.0,5,5,192.9292846564214,124.52928465641962
315.0,2,2,68.4000000000018,0.0
315.0,0,0,96.4000000000002,2.6696216827253747
315.0,9,9,158.15834867890163,89.75834867889981
315.0,4,4,172.02526132637877,103.62526132637697
316.0,7,7,68.3000000000018,0.0
316.0,1,1,68.3000000000018,0.0
316.0,6,6,143.63856911396374,75.33856911396194
316.0,8,8,68.3000000000018,0.0
316.0,3,3,105.25874413399816,36.95874413399636
316.0,5,5,192.8292846564214,124.52928465641962
316.0,2,2,68.3000000000018,0.0
316.0,0,0,96.30000000000021,2.6696216827253747
316.0,9,9,158.05834867890164,89.75834867889981
316.0,4,4,171.92526132637877,103.62526132637697
317.0,7,7,68.20000000000181,0.0
317.0,1,1,68.20000000000181,0.0
317.0,6,6,143.53856911396375,75.33856911396194
317.0,8,8,68.20000000000181,0.0
317.0,3,3,105.15874413399817,36.95874413399636
317.0,5,5,192.7292846564214,124.52928465641962
317.0,2,2,68.20000000000181,0.0
317.0,0,0,96.20000000000022,2.6696216827253747
317.0,9,9,157.95834867890164,89.75834867889981
317.0,4,4,171.82526132637878,103.62526132637697
318.0,7,7,68.10000000000181,0.0
318.0,1,1,68.10000000000181,0.0
318.0,6,6,143.43856911396375,75.33856911396194
318.0,8,8,68.10000000000181,0.0
318.0,3,3,105.05874413399818,36.95874413399636
318.0,5,5,192.62928465642142,124.52928465641962
318.0,2,2,68.10000000000181,0.0
318.0,0,0,96.10000000000022,2.6696216827253747
318.0,9,9,157.85834867890165,89.75834867889981
318.0,4,4,171.72526132637879,103.62526132637697
319.0,7,7,68.00000000000182,0.0
319.0,1,1,68.00000000000182,0.0
319.0,6,6,143.33856911396376,75.33856911396194
319.0,8,8,68.00000000000182,0.0
319.0,3,3,104.95874413399818,36.95874413399636
319.0,5,5,192.52928465642142,124.52928465641962
319.0,2,2,68.00000000000182,0.0
319.0,0,0,96.00000000000023,2.6696216827253747
319.0,9,9,157.75834867890165,89.75834867889981
319.0,4,4,171.6252613263788,103.62526132637697
320.0,7,7,67.90000000000182,0.0
320.0,1,1,67.90000000000182,0.0
320.0,6,6,143.23856911396376,75.33856911396194
320.0,8,8,67.90000000000182,0.0
320.0,3,3,104.85874413399819,36.95874413399636
320.0,5,5,192.42928465642143,124.52928465641962
320.0,2,2,67.90000000000182,0.0
320.0,0,0,95.90000000000023,2.6696216827253747
320.0,9,9,157.65834867890166,89.75834867889981
320.0,4,4,171.5252613263788,103.62526132637697
321.0,7,7,67.80000000000183,0.0
321.0,1,1,67.80000000000183,0.0
321.0,6,6,143.13856911396377,75.33856911396194
321.0,8,8,67.80000000000183,0.0
321.0,3,3,104.75874413399819,36.95874413399636
321.0,5,5,192.32928465642144,124.52928465641962
321.0,2,2,67.80000000000183,0.0
321.0,0,0,95.80000000000024,2.6696216827253747
321.0,9,9,157.55834867890167,89.75834867889981
321.0,4,4,171.4252613263788,103.62526132637697
322.0,7,7,67.70000000000184,0.0
322.0,1,1,67.70000000000184,0.0
322.0,6,6,143.03856911396377,75.33856911396194
322.0,8,8,67.70000000000184,0.0
322.0,3,3,104.6587441339982,36.95874413399636
322.0,5,5,192.22928465642144,124.52928465641962
322.0,2,2,67.70000000000184,0.0
322.0,0,0,95.70000000000024,2.6696216827253747
322.0,9,9,157.45834867890167,89.75834867889981
322.0,4,4,171.3252613263788,103.62526132637697
323.0,7,7,67.60000000000184,0.0
323.0,1,1,67.60000000000184,0.0
323.0,6,6,142.93856911396378,75.33856911396194
323.0,8,8,67.60000000000184,0.0
323.0,3,3,104.5587441339982,36.95874413399636
323.0,5,5,192.12928465642145,124.52928465641962
323.0,2,2,67.60000000000184,0.0
323.0,0,0,95.60000000000025,2.6696216827253747
323.0,9,9,157.35834867890168,89.75834867889981
323.0,4,4,171.2252613263788,103.62526132637697
324.0,7,7,67.50000000000185,0.0
324.0,1,1,67.50000000000185,0.0
324.0,6,6,142.83856911396379,75.33856911396194
324.0,8,8,67.50000000000185,0.0
324.0,3,3,104.45874413399821,36.95874413399636
324.0,5,5,192.02928465642145,124.52928465641962
324.0,2,2,67.50000000000185,0.0
324.0,0,0,95.50000000000026,2.6696216827253747
324.0,9,9,157.25834867890168,89.75834867889981
324.0,4,4,171.12526132637882,103.62526132637697
325.0,7,7,67.40000000000185,0.0
325.0,1,1,67.40000000000185,0.0
325.0,6,6,142.7385691139638,75.33856911396194
325.0,8,8,67.40000000000185,0.0
325.0,3,3,104.35874413399821,36.95874413399636
325.0,5,5,191.92928465642146,124.52928465641962
325.0,2,2,67.40000000000185,0.0
325.0,0,0,95.40000000000026,2.6696216827253747
325.0,9,9,157.1583486789017,89.75834867889981
325.0,4,4,171.02526132637882,103.62526132637697
326.0,7,7,67.30000000000186,0.0
326.0,1,1,67.30000000000186,0.0
326.0,6,6,142.6385691139638,75.33856911396194
326.0,8,8,67.30000000000186,0.0
326.0,3,3,104.25874413399822,36.95874413399636
326.0,5,5,191.82928465642146,124.52928465641962
326.0,2,2,67.30000000000186,0.0
326.0,0,0,95.30000000000027,2.6696216827253747
326.0,9,9,157.0583486789017,89.75834867889981
326.0,4,4,170.92526132637883,103.62526132637697
327.0,7,7,67.20000000000186,0.0
327.0,1,1,67.20000000000186,0.0
327.0,6,6,142.5385691139638,75.33856911396194
327.0,8,8,67.20000000000186,0.0
327.0,3,3,104.15874413399823,36.95874413399636
327.0,5,5,191.72928465642147,124.52928465641962
327.0,2,2,67.20000000000186,0.0
327.0,0,0,95.20000000000027,2.6696216827253747
327.0,9,9,156.9583486789017,89.75834867889981
327.0,4,4,170.82526132637884,103.62526132637697
328.0,7,7,67.10000000000187,0.0
328.0,1,1,67.10000000000187,0.0
328.0,6,6,142.4385691139638,75.33856911396194
328.0,8,8,67.10000000000187,0.0
328.0,3,3,104.05874413399823,36.95874413399636
328.0,5,5,191.62928465642148,124.52928465641962
328.0,2,2,67.10000000000187,0.0
328.0,0,0,95.10000000000028,2.6696216827253747
328.0,9,9,156.8583486789017,89.75834867889981
328.0,4,4,170.72526132637884,103.62526132637697
329.0,7,7,67.00000000000188,0.0
329.0,1,1,67.00000000000188,0.0
329.0,6,6,142.3385691139638,75.33856911396194
329.0,8,8,67.00000000000188,0.0
329.0,3,3,103.95874413399824,36.95874413399636
329.0,5,5,191.52928465642148,124.52928465641962
329.0,2,2,67.00000000000188,0.0
329.0,0,0,95.00000000000028,2.6696216827253747
329.0,9,9,156.7583486789017,89.75834867889981
329.0,4,4,170.62526132637885,103.62526132637697
330.0,7,7,66.90000000000188,0.0
330.0,1,1,66.90000000000188,0.0
330.0,6,6,142.23856911396382,75.33856911396194
330.0,8,8,66.90000000000188,0.0
330.0,3,3,103.85874413399824,36.95874413399636
330.0,5,5,191.4292846564215,124.52928465641962
330.0,2,2,66.90000000000188,0.0
330.0,0,0,94.90000000000029,2.6696216827253747
330.0,9,9,156.65834867890172,89.75834867889981
330.0,4,4,170.52526132637885,103.62526132637697
331.0,7,7,66.80000000000189,0.0
331.0,1,1,66.80000000000189,0.0
331.0,6,6,142.13856911396383,75.33856911396194
331.0,8,8,66.80000000000189,0.0
331.0,3,3,103.75874413399825,36.95874413399636
331.0,5,5,191.3292846564215,124.52928465641962
331.0,2,2,66.80000000000189,0.0
331.0,0,0,94.8000000000003,2.6696216827253747
331.0,9,9,156.55834867890172,89.75834867889981
331.0,4,4,170.42526132637886,103.62526132637697
332.0,7,7,66.70000000000189,0.0
332.0,1,1,66.70000000000189,0.0
332.0,6,6,142.03856911396383,75.33856911396194
332.0,8,8,255.94968521571073,189.24968521570887
332.0,3,3,103.65874413399825,36.95874413399636
332.0,5,5,191.2292846564215,124.52928465641962
332.0,2,2,66.70000000000189,0.0
332.0,0,0,94.7000000000003,2.6696216827253747
332.0,9,9,156.45834867890173,89.75834867889981
332.0,4,4,170.32526132637886,103.62526132637697
333.0,7,7,66.6000000000019,0.0
333.0,1,1,66.6000000000019,0.0
333.0,6,6,141.93856911396384,75.33856911396194
333.0,8,8,255.84968521571074,189.24968521570887
333.0,3,3,103.55874413399826,36.95874413399636
333.0,5,5,191.1292846564215,124.52928465641962
333.0,2,2,66.6000000000019,0.0
333.0,0,0,94.6000000000003,2.6696216827253747
333.0,9,9,156.35834867890173,89.75834867889981
333.0,4,4,170.22526132637887,103.62526132637697
334.0,7,7,66.5000000000019,0.0
334.0,1,1,66.5000000000019,0.0
334.0,6,6,141.83856911396384,75.33856911396194
334.0,8,8,255.74968521571074,189.24968521570887
334.0,3,3,103.45874413399827,36.95874413399636
334.0,5,5,191.0292846564215,124.52928465641962
334.0,2,2,66.5000000000019,0.0
334.0,0,0,94.50000000000031,2.6696216827253747
334.0,9,9,156.25834867890174,89.75834867889981
334.0,4,4,170.12526132637888,103.62526132637697
335.0,7,7,66.40000000000191,0.0
335.0,1,1,66.40000000000191,0.0
335.0,6,6,141.73856911396385,75.33856911396194
335.0,8,8,255.64968521571075,189.24968521570887
335.0,3,3,103.35874413399827,36.95874413399636
335.0,5,5,190.92928465642152,124.52928465641962
335.0,2,2,66.40000000000191,0.0
335.0,0,0,94.40000000000032,2.6696216827253747
335.0,9,9,156.15834867890175,89.75834867889981
335.0,4,4,170.02526132637888,103.62526132637697
336.0,7,7,66.30000000000192,0.0
336.0,1,1,66.30000000000192,0.0
336.0,6,6,141.63856911396385,75.33856911396194
336.0,8,8,255.54968521571075,189.24968521570887
336.0,3,3,103.25874413399828,36.95874413399636
336.0,5,5,190.82928465642152,124.52928465641962
336.0,2,2,66.30000000000192,0.0
336.0,0,0,94.30000000000032,2.6696216827253747
336.0,9,9,156.05834867890175,89.75834867889981
336.0,4,4,169.9252613263789,103.62526132637697
337.0,7,7,66.20000000000192,0.0
337.0,1,1,66.20000000000192,0.0
337.0,6,6,141.53856911396386,75.33856911396194
337.0,8,8,255.44968521571076,189.24968521570887
337.0,3,3,103.15874413399828,36.95874413399636
337.0,5,5,190.72928465642153,124.52928465641962
337.0,2,2,66.20000000000192,0.0
337.0,0,0,94.20000000000033,2.6696216827253747
337.0,9,9,155.95834867890176,89.75834867889981
337.0,4,4,169.8252613263789,103.62526132637697
338.0,7,7,66.10000000000193,0.0
338.0,1,1,66.10000000000193,0.0
338.0,6,6,141.43856911396387,75.33856911396194
338.0,8,8,255.34968521571076,189.24968521570887
338.0,3,3,103.05874413399829,36.95874413399636
338.0,5,5,190.62928465642153,124.52928465641962
338.0,2,2,66.10000000000193,0.0
338.0,0,0,94.10000000000034,2.6696216827253747
338.0,9,9,155.85834867890176,89.75834867889981
338.0,4,4,169.7252613263789,103.62526132637697
339.0,7,7,66.00000000000193,0.0
339.0,1,1,66.00000000000193,0.0
339.0,6,6,141.33856911396387,75.33856911396194
339.0,8,8,255.24968521571077,189.24968521570887
339.0,3,3,102.9587441339983,36.95874413399636
339.0,5,5,190.52928465642154,124.52928465641962
339.0,2,2,66.00000000000193,0.0
339.0,0,0,94.00000000000034,2.6696216827253747
339.0,9,9,155.75834867890177,89.75834867889981
339.0,4,4,169.6252613263789,103.62526132637697
340.0,7,7,65.90000000000194,0.0
340.0,1,1,65.90000000000194,0.0
340.0,6,6,141.23856911396388,75.33856911396194
340.0,8,8,255.14968521571078,189.24968521570887
340.0,3,3,102.8587441339983,36.95874413399636
340.0,5,5,190.42928465642154,124.52928465641962
340.0,2,2,65.90000000000194,0.0
340.0,0,0,93.90000000000035,2.6696216827253747
340.0,9,9,155.65834867890177,89.75834867889981
340.0,4,4,169.5252613263789,103.62526132637697
341.0,7,7,65.80000000000194,0.0
341.0,1,1,65.80000000000194,0.0
341.0,6,6,141.13856911396388,75.33856911396194
341.0,8,8,255.04968521571078,189.24968521570887
341.0,3,3,102.7587441339983,36.95874413399636
341.0,5,5,190.32928465642155,124.52928465641962
341.0,2,2,65.80000000000194,0.0
341.0,0,0,93.80000000000035,2.6696216827253747
341.0,9,9,155.55834867890178,89.75834867889981
341.0,4,4,169.42526132637892,103.62526132637697
342.0,7,7,65.70000000000195,0.0
342.0,1,1,65.70000000000195,0.0
342.0,6,6,141.0385691139639,75.33856911396194
342.0,8,8,254.9496852157108,189.24968521570887
342.0,3,3,102.65874413399831,36.95874413399636
342.0,5,5,190.22928465642156,124.52928465641962
342.0,2,2,65.70000000000195,0.0
342.0,0,0,93.70000000000036,2.6696216827253747
342.0,9,9,155.45834867890179,89.75834867889981
342.0,4,4,169.32526132637892,103.62526132637697
343.0,7,7,65.60000000000196,0.0
343.0,1,1,65.60000000000196,0.0
343.0,6,6,140.9385691139639,75.33856911396194
343.0,8,8,254.8496852157108,189.24968521570887
343.0,3,3,102.55874413399832,36.95874413399636
343.0,5,5,190.12928465642156,124.52928465641962
343.0,2,2,65.60000000000196,0.0
343.0,0,0,93.60000000000036,2.6696216827253747
343.0,9,9,155.3583486789018,89.75834867889981
343.0,4,4,169.22526132637893,103.62526132637697
344.0,7,7,65.50000000000196,0.0
344.0,1,1,65.50000000000196,0.0
344.0,6,6,140.8385691139639,75.33856911396194
344.0,8,8,254.7496852157108,189.24968521570887
344.0,3,3,102.45874413399832,36.95874413399636
344.0,5,5,190.02928465642157,124.52928465641962
344.0,2,2,65.50000000000196,0.0
344.0,0,0,93.50000000000037,2.6696216827253747
344.0,9,9,155.2583486789018,89.75834867889981
344.0,4,4,169.12526132637893,103.62526132637697
345.0,7,7,65.40000000000197,0.0
345.0,1,1,65.40000000000197,0.0
345.0,6,6,140.7385691139639,75.33856911396194
345.0,8,8,254.6496852157108,189.24968521570887
345.0,3,3,102.35874413399833,36.95874413399636
345.0,5,5,189.92928465642157,124.52928465641962
345.0,2,2,65.40000000000197,0.0
345.0,0,0,93.40000000000038,2.6696216827253747
345.0,9,9,155.1583486789018,89.75834867889981
345.0,4,4,169.02526132637894,103.62526132637697
346.0,7,7,65.30000000000197,0.0
346.0,1,1,65.30000000000197,0.0
346.0,6,6,140.6385691139639,75.33856911396194
346.0,8,8,254.5496852157108,189.24968521570887
346.0,3,3,102.25874413399833,36.95874413399636
346.0,5,5,189.82928465642158,124.52928465641962
346.0,2,2,65.30000000000197,0.0
346.0,0,0,93.30000000000038,2.6696216827253747
346.0,9,9,155.0583486789018,89.75834867889981
346.0,4,4,168.92526132637894,103.62526132637697
347.0,7,7,65.20000000000198,0.0
347.0,1,1,65.20000000000198,0.0
347.0,6,6,140.53856911396392,75.33856911396194
347.0,8,8,254.44968521571082,189.24968521570887
347.0,3,3,102.15874413399834,36.95874413399636
347.0,5,5,189.72928465642158,124.52928465641962
347.0,2,2,65.20000000000198,0.0
347.0,0,0,93.20000000000039,2.6696216827253747
347.0,9,9,154.9583486789018,89.75834867889981
347.0,4,4,168.82526132637895,103.62526132637697
348.0,7,7,65.10000000000198,0.0
348.0,1,1,65.10000000000198,0.0
348.0,6,6,140.43856911396392,75.33856911396194
348.0,8,8,254.34968521571082,189.24968521570887
348.0,3,3,102.05874413399835,36.95874413399636
348.0,5,5,189.6292846564216,124.52928465641962
348.0,2,2,65.10000000000198,0.0
348.0,0,0,93.10000000000039,2.6696216827253747
348.0,9,9,154.85834867890182,89.75834867889981
348.0,4,4,168.72526132637896,103.62526132637697
349.0,7,7,65.00000000000199,0.0
349.0,1,1,65.00000000000199,0.0
349.0,6,6,140.33856911396393,75.33856911396194
349.0,8,8,254.24968521571083,189.24968521570887
349.0,3,3,101.95874413399835,36.95874413399636
349.0,5,5,189.5292846564216,124.52928465641962
349.0,2,2,65.00000000000199,0.0
349.0,0,0,93.0000000000004,2.6696216827253747
349.0,9,9,154.75834867890183,89.75834867889981
349.0,4,4,168.62526132637896,103.62526132637697
350.0,7,7,64.900000000002,0.0
350.0,1,1,64.900000000002,0.0
350.0,6,6,140.23856911396393,75.33856911396194
350.0,8,8,254.14968521571083,189.24968521570887
350.0,3,3,101.85874413399836,36.95874413399636
350.0,5,5,189.4292846564216,124.52928465641962
350.0,2,2,64.900000000002,0.0
350.0,0,0,92.9000000000004,2.6696216827253747
350.0,9,9,154.65834867890183,89.75834867889981
350.0,4,4,168.52526132637897,103.62526132637697
351.0,7,7,64.800000000002,0.0
351.0,1,1,64.800000000002,0.0
351.0,6,6,140.13856911396394,75.33856911396194
351.0,8,8,254.04968521571084,189.24968521570887
351.0,3,3,101.75874413399836,36.95874413399636
351.0,5,5,189.3292846564216,124.52928465641962
351.0,2,2,64.800000000002,0.0
351.0,0,0,92.80000000000041,2.6696216827253747
351.0,9,9,154.55834867890184,89.75834867889981
351.0,4,4,168.42526132637897,103.62526132637697
352.0,7,7,64.700000000002,0.0
352.0,1,1,64.700000000002,0.0
352.0,6,6,140.03856911396394,75.33856911396194
352.0,8,8,253.94968521571084,189.24968521570887
352.0,3,3,101.65874413399837,36.95874413399636
352.0,5,5,189.2292846564216,124.52928465641962
352.0,2,2,64.700000000002,0.0
352.0,0,0,92.70000000000041,2.6696216827253747
352.0,9,9,154.45834867890184,89.75834867889981
352.0,4,4,168.32526132637898,103.62526132637697
353.0,7,7,64.60000000000201,0.0
353.0,1,1,64.60000000000201,0.0
353.0,6,6,139.93856911396395,75.33856911396194
353.0,8,8,253.84968521571085,189.24968521570887
353.0,3,3,101.55874413399837,36.95874413399636
353.0,5,5,189.12928465642162,124.52928465641962
353.0,2,2,64.60000000000201,0.0
353.0,0,0,92.60000000000042,2.6696216827253747
353.0,9,9,154.35834867890185,89.75834867889981
353.0,4,4,168.22526132637898,103.62526132637697
354.0,7,7,64.50000000000202,0.0
354.0,1,1,64.50000000000202,0.0
354.0,6,6,139.83856911396396,75.33856911396194
354.0,8,8,253.74968521571085,189.24968521570887
354.0,3,3,101.45874413399838,36.95874413399636
354.0,5,5,189.02928465642162,124.52928465641962
354.0,2,2,64.50000000000202,0.0
354.0,0,0,92.50000000000043,2.6696216827253747
354.0,9,9,154.25834867890185,89.75834867889981
354.0,4,4,168.125261326379,103.62526132637697
355.0,7,7,64.40000000000202,0.0
355.0,1,1,64.40000000000202,0.0
355.0,6,6,139.73856911396396,75.33856911396194
355.0,8,8,253.64968521571086,189.24968521570887
355.0,3,3,101.35874413399839,36.95874413399636
355.0,5,5,188.92928465642163,124.52928465641962
355.0,2,2,64.40000000000202,0.0
355.0,0,0,92.40000000000043,2.6696216827253747
355.0,9,9,154.15834867890186,89.75834867889981
355.0,4,4,168.025261326379,103.62526132637697
356.0,7,7,64.30000000000203,0.0
356.0,1,1,64.30000000000203,0.0
356.0,6,6,139.63856911396397,75.33856911396194
356.0,8,8,253.54968521571087,189.24968521570887
356.0,3,3,101.25874413399839,36.95874413399636
356.0,5,5,188.82928465642163,124.52928465641962
356.0,2,2,64.30000000000203,0.0
356.0,0,0,92.30000000000044,2.6696216827253747
356.0,9,9,154.05834867890187,89.75834867889981
356.0,4,4,167.925261326379,103.62526132637697
357.0,7,7,64.20000000000203,0.0
357.0,1,1,64.20000000000203,0.0
357.0,6,6,139.53856911396397,75.33856911396194
357.0,8,8,253.44968521571087,189.24968521570887
357.0,3,3,101.1587441339984,36.95874413399636
357.0,5,5,188.72928465642164,124.52928465641962
357.0,2,2,64.20000000000203,0.0
357.0,0,0,92.20000000000044,2.6696216827253747
357.0,9,9,153.95834867890187,89.75834867889981
357.0,4,4,167.825261326379,103.62526132637697
358.0,7,7,64.10000000000204,0.0
358.0,1,1,64.10000000000204,0.0
358.0,6,6,139.43856911396398,75.33856911396194
358.0,8,8,253.34968521571088,189.24968521570887
358.0,3,3,101.0587441339984,36.95874413399636
358.0,5,5,188.62928465642165,124.52928465641962
358.0,2,2,64.10000000000204,0.0
358.0,0,0,92.10000000000045,2.6696216827253747
358.0,9,9,153.85834867890188,89.75834867889981
358.0,4,4,167.725261326379,103.62526132637697
359.0,7,7,64.00000000000205,0.0
359.0,1,1,64.00000000000205,0.0
359.0,6,6,139.33856911396398,75.33856911396194
359.0,8,8,253.24968521571088,189.24968521570887
359.0,3,3,100.95874413399841,36.95874413399636
359.0,5,5,188.52928465642165,124.52928465641962
359.0,2,2,64.00000000000205,0.0
359.0,0,0,92.00000000000045,2.6696216827253747
359.0,9,9,153.75834867890188,89.75834867889981
359.0,4,4,167.62526132637902,103.62526132637697
360.0,7,7,63.900000000002045,0.0
360.0,1,1,63.900000000002045,0.0
360.0,6,6,139.238569113964,75.33856911396194
360.0,8,8,253.1496852157109,189.24968521570887
360.0,3,3,100.85874413399841,36.95874413399636
360.0,5,5,188.42928465642166,124.52928465641962
360.0,2,2,63.900000000002045,0.0
360.0,0,0,91.90000000000046,2.6696216827253747
360.0,9,9,153.6583486789019,89.75834867889981
360.0,4,4,167.52526132637902,103.62526132637697
361.0,7,7,63.80000000000204,0.0
361.0,1,1,63.80000000000204,0.0
361.0,6,6,139.138569113964,75.33856911396194
361.0,8,8,253.0496852157109,189.24968521570887
361.0,3,3,100.75874413399842,36.95874413399636
361.0,5,5,188.32928465642166,124.52928465641962
361.0,2,2,63.80000000000204,0.0
361.0,0,0,91.80000000000047,2.6696216827253747
361.0,9,9,153.5583486789019,89.75834867889981
361.0,4,4,167.42526132637903,103.62526132637697
362.0,7,7,63.70000000000204,0.0
362.0,1,1,63.70000000000204,0.0
362.0,6,6,139.038569113964,75.33856911396194
362.0,8,8,252.9496852157109,189.24968521570887
362.0,3,3,100.65874413399843,36.95874413399636
362.0,5,5,188.22928465642167,124.52928465641962
362.0,2,2,63.70000000000204,0.0
362.0,0,0,91.70000000000047,2.6696216827253747
362.0,9,9,153.4583486789019,89.75834867889981
362.0,4,4,167.32526132637904,103.62526132637697
363.0,7,7,63.60000000000204,0.0
363.0,1,1,63.60000000000204,0.0
363.0,6,6,138.938569113964,75.33856911396194
363.0,8,8,252.8496852157109,189.24968521570887
363.0,3,3,100.55874413399843,36.95874413399636
363.0,5,5,188.12928465642167,124.52928465641962
363.0,2,2,63.60000000000204,0.0
363.0,0,0,91.60000000000048,2.6696216827253747
363.0,9,9,153.3583486789019,89.75834867889981
363.0,4,4,167.22526132637904,103.62526132637697
364.0,7,7,63.50000000000204,0.0
364.0,1,1,63.50000000000204,0.0
364.0,6,6,138.838569113964,75.33856911396194
364.0,8,8,252.7496852157109,189.24968521570887
364.0,3,3,100.45874413399844,36.95874413399636
364.0,5,5,188.02928465642168,124.52928465641962
364.0,2,2,63.50000000000204,0.0
364.0,0,0,91.50000000000048,2.6696216827253747
364.0,9,9,153.2583486789019,89.75834867889981
364.0,4,4,167.12526132637905,103.62526132637697
365.0,7,7,63.40000000000204,0.0
365.0,1,1,63.40000000000204,0.0
365.0,6,6,138.73856911396402,75.33856911396194
365.0,8,8,252.64968521571092,189.24968521570887
365.0,3,3,100.35874413399844,36.95874413399636
365.0,5,5,187.9292846564217,124.52928465641962
365.0,2,2,63.40000000000204,0.0
365.0,0,0,91.40000000000049,2.6696216827253747
365.0,9,9,153.15834867890192,89.75834867889981
365.0,4,4,167.02526132637905,103.62526132637697
366.0,7,7,63.300000000002036,0.0
366.0,1,1,63.300000000002036,0.0
366.0,6,6,138.63856911396402,75.33856911396194
366.0,8,8,252.54968521571092,189.24968521570887
366.0,3,3,100.25874413399845,36.95874413399636
366.0,5,5,187.8292846564217,124.52928465641962
366.0,2,2,63.300000000002036,0.0
366.0,0,0,91.3000000000005,2.6696216827253747
366.0,9,9,153.05834867890192,89.75834867889981
366.0,4,4,166.92526132637906,103.62526132637697
367.0,7,7,63.200000000002035,0.0
367.0,1,1,63.200000000002035,0.0
367.0,6,6,138.53856911396403,75.33856911396194
367.0,8,8,252.44968521571093,189.24968521570887
367.0,3,3,100.15874413399845,36.95874413399636
367.0,5,5,187.7292846564217,124.52928465641962
367.0,2,2,63.200000000002035,0.0
367.0,0,0,91.2000000000005,2.6696216827253747
367.0,9,9,152.95834867890193,89.75834867889981
367.0,4,4,166.82526132637906,103.62526132637697
368.0,7,7,63.100000000002034,0.0
368.0,1,1,63.100000000002034,0.0
368.0,6,6,138.43856911396404,75.33856911396194
368.0,8,8,252.34968521571093,189.24968521570887
368.0,3,3,100.05874413399846,36.95874413399636
368.0,5,5,187.6292846564217,124.52928465641962
368.0,2,2,63.100000000002034,0.0
368.0,0,0,91.1000000000005,2.6696216827253747
368.0,9,9,152.85834867890193,89.75834867889981
368.0,4,4,166.72526132637907,103.62526132637697
